,Date,station,SMS-2.0in,SMS-2.0in
5486,2012-07-11,2114:AL:SCAN,27.857142857142858,7
5487,2012-07-18,2114:AL:SCAN,39.75714285714286,7
5488,2012-07-25,2114:AL:SCAN,40.228571428571435,7
5489,2012-08-01,2114:AL:SCAN,39.628571428571426,7
5490,2012-08-08,2114:AL:SCAN,39.68571428571429,7
5491,2012-08-15,2114:AL:SCAN,39.94285714285714,7
5492,2012-08-22,2114:AL:SCAN,40.471428571428575,7
5493,2012-08-29,2114:AL:SCAN,38.17142857142857,7
5494,2012-09-05,2114:AL:SCAN,39.92857142857143,7
5495,2012-09-12,2114:AL:SCAN,39.41428571428571,7
5496,2012-09-19,2114:AL:SCAN,35.785714285714285,7
5497,2012-09-26,2114:AL:SCAN,37.199999999999996,7
5498,2012-10-03,2114:AL:SCAN,35.44285714285714,7
5499,2012-10-10,2114:AL:SCAN,38.55714285714286,7
5500,2012-10-17,2114:AL:SCAN,34.65714285714286,7
5501,2012-10-24,2114:AL:SCAN,35.3,7
5502,2012-10-31,2114:AL:SCAN,30.957142857142856,7
5503,2012-11-07,2114:AL:SCAN,31.714285714285715,7
5504,2012-11-14,2114:AL:SCAN,37.971428571428575,7
5505,2012-11-21,2114:AL:SCAN,38.01428571428572,7
5506,2012-11-28,2114:AL:SCAN,36.471428571428575,7
5507,2012-12-05,2114:AL:SCAN,38.771428571428565,7
5508,2012-12-12,2114:AL:SCAN,39.557142857142864,7
5509,2012-12-19,2114:AL:SCAN,39.957142857142856,7
5510,2012-12-26,2114:AL:SCAN,40.028571428571425,7
5511,2013-01-02,2114:AL:SCAN,40.55714285714286,7
5512,2013-01-09,2114:AL:SCAN,40.528571428571425,7
5513,2013-01-16,2114:AL:SCAN,40.62857142857143,7
5514,2013-01-23,2114:AL:SCAN,40.48571428571428,7
5516,2013-02-06,2114:AL:SCAN,40.25714285714286,7
5517,2013-02-13,2114:AL:SCAN,40.31428571428571,7
5518,2013-02-20,2114:AL:SCAN,40.34285714285714,7
5519,2013-02-27,2114:AL:SCAN,40.528571428571425,7
5520,2013-03-06,2114:AL:SCAN,40.07142857142857,7
5521,2013-03-13,2114:AL:SCAN,39.65714285714286,7
5522,2013-03-20,2114:AL:SCAN,39.94285714285714,7
5523,2013-03-27,2114:AL:SCAN,40.25714285714286,7
5524,2013-04-03,2114:AL:SCAN,39.800000000000004,7
5525,2013-04-10,2114:AL:SCAN,40.05714285714286,7
5526,2013-04-17,2114:AL:SCAN,40.142857142857146,7
5527,2013-04-24,2114:AL:SCAN,40.15714285714286,7
5528,2013-05-01,2114:AL:SCAN,39.628571428571426,7
5529,2013-05-08,2114:AL:SCAN,40.614285714285714,7
5530,2013-05-15,2114:AL:SCAN,40.4,7
5531,2013-05-22,2114:AL:SCAN,38.857142857142854,7
5532,2013-05-29,2114:AL:SCAN,34.24285714285714,7
5533,2013-06-05,2114:AL:SCAN,36.2,7
5534,2013-06-12,2114:AL:SCAN,40.6,7
5535,2013-06-19,2114:AL:SCAN,40.24285714285714,7
5536,2013-06-26,2114:AL:SCAN,38.971428571428575,7
5537,2013-07-03,2114:AL:SCAN,37.41428571428571,7
5538,2013-07-10,2114:AL:SCAN,37.82857142857143,7
5539,2013-07-17,2114:AL:SCAN,40.42857142857143,7
5540,2013-07-24,2114:AL:SCAN,40.44285714285714,7
5541,2013-07-31,2114:AL:SCAN,39.628571428571426,7
5542,2013-08-07,2114:AL:SCAN,35.34285714285714,7
5543,2013-08-14,2114:AL:SCAN,39.199999999999996,7
5544,2013-08-21,2114:AL:SCAN,40.48571428571428,7
5545,2013-08-28,2114:AL:SCAN,39.82857142857143,7
5546,2013-09-04,2114:AL:SCAN,36.44285714285714,7
5547,2013-09-11,2114:AL:SCAN,31.057142857142857,7
5548,2013-09-18,2114:AL:SCAN,28.12857142857143,7
5549,2013-09-25,2114:AL:SCAN,34.2,7
5550,2013-10-02,2114:AL:SCAN,37.785714285714285,7
5551,2013-10-09,2114:AL:SCAN,37.114285714285714,7
5552,2013-10-16,2114:AL:SCAN,36.94285714285714,7
5553,2013-10-23,2114:AL:SCAN,38.785714285714285,7
5554,2013-10-30,2114:AL:SCAN,37.24285714285714,7
5555,2013-11-06,2114:AL:SCAN,38.68571428571429,7
5556,2013-11-13,2114:AL:SCAN,39.51428571428572,7
5557,2013-11-20,2114:AL:SCAN,39.74285714285714,7
5558,2013-11-27,2114:AL:SCAN,39.98571428571428,7
5559,2013-12-04,2114:AL:SCAN,40.4,7
5560,2013-12-11,2114:AL:SCAN,40.51428571428572,7
5561,2013-12-18,2114:AL:SCAN,40.6,7
5562,2013-12-25,2114:AL:SCAN,40.55714285714286,7
5563,2014-01-01,2114:AL:SCAN,40.42857142857143,7
5564,2014-01-08,2114:AL:SCAN,40.4,7
5565,2014-01-15,2114:AL:SCAN,40.32857142857143,7
5566,2014-01-22,2114:AL:SCAN,40.08571428571429,7
5567,2014-01-29,2114:AL:SCAN,39.457142857142856,7
5568,2014-02-05,2114:AL:SCAN,39.728571428571435,7
5569,2014-02-12,2114:AL:SCAN,40.542857142857144,7
5570,2014-02-19,2114:AL:SCAN,40.6,7
5571,2014-02-26,2114:AL:SCAN,40.528571428571425,7
5572,2014-03-05,2114:AL:SCAN,40.471428571428575,7
5573,2014-03-12,2114:AL:SCAN,40.32857142857143,7
5574,2014-03-19,2114:AL:SCAN,40.4,7
5575,2014-03-26,2114:AL:SCAN,40.18571428571429,7
5576,2014-04-02,2114:AL:SCAN,40.42857142857143,7
5577,2014-04-09,2114:AL:SCAN,40.471428571428575,7
5578,2014-04-16,2114:AL:SCAN,40.41428571428571,7
5579,2014-04-23,2114:AL:SCAN,40.17142857142857,7
5580,2014-04-30,2114:AL:SCAN,38.82857142857143,7
5581,2014-05-07,2114:AL:SCAN,38.971428571428575,7
5582,2014-05-14,2114:AL:SCAN,37.17142857142857,7
5583,2014-05-21,2114:AL:SCAN,37.31428571428571,7
5584,2014-05-28,2114:AL:SCAN,30.97142857142857,7
5585,2014-06-04,2114:AL:SCAN,38.81428571428571,7
5586,2014-06-11,2114:AL:SCAN,35.471428571428575,7
5587,2014-06-18,2114:AL:SCAN,35.91428571428572,7
5588,2014-06-25,2114:AL:SCAN,39.114285714285714,7
5589,2014-07-02,2114:AL:SCAN,39.728571428571435,7
5590,2014-07-09,2114:AL:SCAN,34.47142857142857,7
5591,2014-07-16,2114:AL:SCAN,37.4,7
5592,2014-07-23,2114:AL:SCAN,36.285714285714285,7
5593,2014-07-30,2114:AL:SCAN,31.87142857142857,7
5594,2014-08-06,2114:AL:SCAN,28.24285714285714,7
5595,2014-08-13,2114:AL:SCAN,27.74285714285714,7
5596,2014-08-20,2114:AL:SCAN,26.599999999999998,7
5597,2014-08-27,2114:AL:SCAN,26.47142857142857,7
5598,2014-09-03,2114:AL:SCAN,26.7,7
5599,2014-09-10,2114:AL:SCAN,24.814285714285713,7
5600,2014-09-17,2114:AL:SCAN,24.485714285714288,7
5601,2014-09-24,2114:AL:SCAN,23.32857142857143,7
5602,2014-10-01,2114:AL:SCAN,20.942857142857143,7
5603,2014-10-08,2114:AL:SCAN,20.47142857142857,7
5604,2014-10-15,2114:AL:SCAN,22.2,7
5605,2014-10-22,2114:AL:SCAN,24.228571428571428,7
5606,2014-10-29,2114:AL:SCAN,22.02857142857143,7
5607,2014-11-05,2114:AL:SCAN,19.400000000000002,7
5608,2014-11-12,2114:AL:SCAN,18.514285714285712,7
5609,2014-11-19,2114:AL:SCAN,21.614285714285717,7
5610,2014-11-26,2114:AL:SCAN,29.614285714285717,7
5611,2014-12-03,2114:AL:SCAN,30.5,7
5612,2014-12-10,2114:AL:SCAN,31.657142857142855,7
5613,2014-12-17,2114:AL:SCAN,30.071428571428573,7
5614,2014-12-24,2114:AL:SCAN,33.67142857142857,7
5615,2014-12-31,2114:AL:SCAN,40.17142857142857,7
5616,2015-01-07,2114:AL:SCAN,40.60000000000001,7
5617,2015-01-14,2114:AL:SCAN,39.58571428571429,7
5618,2015-01-21,2114:AL:SCAN,38.31428571428571,7
5619,2015-01-28,2114:AL:SCAN,39.971428571428575,7
5620,2015-02-04,2114:AL:SCAN,39.07142857142857,7
5621,2015-02-11,2114:AL:SCAN,37.41428571428571,7
5622,2015-02-18,2114:AL:SCAN,36.4,7
5623,2015-02-25,2114:AL:SCAN,40.17142857142857,7
5624,2015-03-04,2114:AL:SCAN,40.6,7
5625,2015-03-11,2114:AL:SCAN,40.6,7
5626,2015-03-18,2114:AL:SCAN,40.542857142857144,7
5627,2015-03-25,2114:AL:SCAN,40.271428571428565,7
5628,2015-04-01,2114:AL:SCAN,39.15714285714286,7
5629,2015-04-08,2114:AL:SCAN,36.4,7
5630,2015-04-15,2114:AL:SCAN,38.05714285714286,7
5631,2015-04-22,2114:AL:SCAN,40.471428571428575,7
5632,2015-04-29,2114:AL:SCAN,39.728571428571435,7
5633,2015-05-06,2114:AL:SCAN,36.44285714285714,7
5634,2015-05-13,2114:AL:SCAN,28.985714285714288,7
5635,2015-05-20,2114:AL:SCAN,28.585714285714285,7
5636,2015-05-27,2114:AL:SCAN,37.728571428571435,7
5637,2015-06-03,2114:AL:SCAN,40.057142857142864,7
5638,2015-06-10,2114:AL:SCAN,37.528571428571425,7
5639,2015-06-17,2114:AL:SCAN,40.271428571428565,7
5640,2015-06-24,2114:AL:SCAN,36.285714285714285,7
5641,2015-07-01,2114:AL:SCAN,37.699999999999996,7
5642,2015-07-08,2114:AL:SCAN,40.271428571428565,7
5644,2015-07-22,2114:AL:SCAN,35.74285714285714,7
5645,2015-07-29,2114:AL:SCAN,38.642857142857146,7
5646,2015-08-05,2114:AL:SCAN,31.414285714285715,7
5647,2015-08-12,2114:AL:SCAN,30.02857142857143,7
5648,2015-08-19,2114:AL:SCAN,29.785714285714285,7
5649,2015-08-26,2114:AL:SCAN,38.92857142857143,7
5650,2015-09-02,2114:AL:SCAN,32.17142857142857,7
5651,2015-09-09,2114:AL:SCAN,27.285714285714285,7
5652,2015-09-16,2114:AL:SCAN,24.771428571428572,7
5653,2015-09-23,2114:AL:SCAN,24.585714285714285,7
5654,2015-09-30,2114:AL:SCAN,23.62857142857143,7
5655,2015-10-07,2114:AL:SCAN,23.0,7
5656,2015-10-14,2114:AL:SCAN,30.12857142857143,7
5657,2015-10-21,2114:AL:SCAN,25.557142857142857,7
5658,2015-10-28,2114:AL:SCAN,30.37142857142857,7
5659,2015-11-04,2114:AL:SCAN,39.91428571428572,7
5660,2015-11-11,2114:AL:SCAN,40.42857142857143,7
5661,2015-11-18,2114:AL:SCAN,39.81428571428571,7
5662,2015-11-25,2114:AL:SCAN,40.300000000000004,7
5663,2015-12-02,2114:AL:SCAN,39.614285714285714,7
5664,2015-12-09,2114:AL:SCAN,40.271428571428565,7
5665,2015-12-16,2114:AL:SCAN,39.957142857142856,7
5666,2015-12-23,2114:AL:SCAN,40.44285714285714,7
5667,2015-12-30,2114:AL:SCAN,40.65714285714286,7
5668,2016-01-06,2114:AL:SCAN,40.371428571428574,7
5669,2016-01-13,2114:AL:SCAN,39.957142857142856,7
5670,2016-01-20,2114:AL:SCAN,39.94285714285714,7
5671,2016-01-27,2114:AL:SCAN,40.385714285714286,7
5672,2016-02-03,2114:AL:SCAN,40.528571428571425,7
5673,2016-02-10,2114:AL:SCAN,40.228571428571435,7
5674,2016-02-17,2114:AL:SCAN,39.371428571428574,7
5675,2016-02-24,2114:AL:SCAN,40.214285714285715,7
5676,2016-03-02,2114:AL:SCAN,40.285714285714285,7
5677,2016-03-09,2114:AL:SCAN,40.271428571428565,7
5678,2016-03-16,2114:AL:SCAN,40.5,7
5679,2016-03-23,2114:AL:SCAN,40.457142857142856,7
5680,2016-03-30,2114:AL:SCAN,40.44285714285714,7
5681,2016-04-06,2114:AL:SCAN,40.471428571428575,7
5682,2016-04-13,2114:AL:SCAN,38.800000000000004,7
5683,2016-04-20,2114:AL:SCAN,40.55714285714286,7
5684,2016-04-27,2114:AL:SCAN,40.18571428571429,7
5685,2016-05-04,2114:AL:SCAN,39.699999999999996,7
5686,2016-05-11,2114:AL:SCAN,38.614285714285714,7
5687,2016-05-18,2114:AL:SCAN,37.771428571428565,7
5688,2016-05-25,2114:AL:SCAN,34.614285714285714,7
5689,2016-06-01,2114:AL:SCAN,28.17142857142857,7
5690,2016-06-08,2114:AL:SCAN,35.285714285714285,7
5691,2016-06-15,2114:AL:SCAN,30.82857142857143,7
5692,2016-06-22,2114:AL:SCAN,34.142857142857146,7
5693,2016-06-29,2114:AL:SCAN,26.099999999999998,7
5694,2016-07-06,2114:AL:SCAN,24.585714285714285,7
5695,2016-07-13,2114:AL:SCAN,23.814285714285713,7
5696,2016-07-20,2114:AL:SCAN,28.842857142857145,7
5697,2016-07-27,2114:AL:SCAN,24.985714285714288,7
5698,2016-08-03,2114:AL:SCAN,25.728571428571428,7
5699,2016-08-10,2114:AL:SCAN,23.728571428571428,7
5700,2016-08-17,2114:AL:SCAN,24.428571428571427,7
5701,2016-08-24,2114:AL:SCAN,32.128571428571426,7
5702,2016-08-31,2114:AL:SCAN,25.87142857142857,7
5703,2016-09-07,2114:AL:SCAN,22.47142857142857,7
5704,2016-09-14,2114:AL:SCAN,21.2,7
5705,2016-09-21,2114:AL:SCAN,20.87142857142857,7
5706,2016-09-28,2114:AL:SCAN,20.7,7
5707,2016-10-05,2114:AL:SCAN,19.485714285714288,7
5708,2016-10-12,2114:AL:SCAN,18.542857142857144,7
5709,2016-10-19,2114:AL:SCAN,18.342857142857145,7
5710,2016-10-26,2114:AL:SCAN,17.685714285714287,7
5711,2016-11-02,2114:AL:SCAN,17.428571428571427,7
5712,2016-11-09,2114:AL:SCAN,16.728571428571428,7
5713,2016-11-16,2114:AL:SCAN,15.414285714285715,7
5714,2016-11-23,2114:AL:SCAN,15.1,7
5715,2016-11-30,2114:AL:SCAN,18.957142857142856,7
5716,2016-12-07,2114:AL:SCAN,35.1,7
5717,2016-12-14,2114:AL:SCAN,34.971428571428575,7
5718,2016-12-21,2114:AL:SCAN,35.614285714285714,7
5719,2016-12-28,2114:AL:SCAN,35.81428571428571,7
5720,2017-01-04,2114:AL:SCAN,38.1,7
5721,2017-01-11,2114:AL:SCAN,39.285714285714285,7
5722,2017-01-18,2114:AL:SCAN,38.1,7
5723,2017-01-25,2114:AL:SCAN,40.300000000000004,7
5724,2017-02-01,2114:AL:SCAN,40.24285714285714,7
5725,2017-02-08,2114:AL:SCAN,39.58571428571429,7
5726,2017-02-15,2114:AL:SCAN,40.31428571428571,7
5727,2017-02-22,2114:AL:SCAN,39.18571428571429,7
5728,2017-03-01,2114:AL:SCAN,39.75714285714286,7
5729,2017-03-08,2114:AL:SCAN,40.07142857142857,7
5730,2017-03-15,2114:AL:SCAN,40.614285714285714,7
5731,2017-03-22,2114:AL:SCAN,39.642857142857146,7
5732,2017-03-29,2114:AL:SCAN,38.628571428571426,7
5733,2017-04-05,2114:AL:SCAN,39.699999999999996,7
5734,2017-04-12,2114:AL:SCAN,37.92857142857143,7
5735,2017-04-19,2114:AL:SCAN,31.75714285714286,7
5736,2017-04-26,2114:AL:SCAN,38.17142857142857,7
5737,2017-05-03,2114:AL:SCAN,40.15714285714286,7
5738,2017-05-10,2114:AL:SCAN,39.48571428571428,7
5739,2017-05-17,2114:AL:SCAN,32.67142857142857,7
5740,2017-05-24,2114:AL:SCAN,36.385714285714286,7
5741,2017-05-31,2114:AL:SCAN,39.271428571428565,7
5742,2017-06-07,2114:AL:SCAN,38.871428571428574,7
5743,2017-06-14,2114:AL:SCAN,40.05714285714286,7
5744,2017-06-21,2114:AL:SCAN,40.57142857142857,7
5745,2017-06-28,2114:AL:SCAN,40.74285714285714,7
5746,2017-07-05,2114:AL:SCAN,40.75714285714286,7
5747,2017-07-12,2114:AL:SCAN,40.31428571428571,7
5748,2017-07-19,2114:AL:SCAN,40.228571428571435,7
5749,2017-07-26,2114:AL:SCAN,40.51428571428572,7
5751,2017-08-30,2114:AL:SCAN,39.042857142857144,7
5752,2017-09-06,2114:AL:SCAN,39.98571428571428,7
5753,2017-09-13,2114:AL:SCAN,39.971428571428575,7
5754,2017-09-20,2114:AL:SCAN,39.271428571428565,7
5755,2017-09-27,2114:AL:SCAN,35.31428571428571,7
5756,2017-10-04,2114:AL:SCAN,29.942857142857143,7
5757,2017-10-11,2114:AL:SCAN,34.714285714285715,7
5758,2017-10-18,2114:AL:SCAN,38.642857142857146,7
5759,2017-10-25,2114:AL:SCAN,33.65714285714286,7
5760,2017-11-01,2114:AL:SCAN,36.82857142857143,7
5761,2017-11-08,2114:AL:SCAN,39.800000000000004,7
5762,2017-11-15,2114:AL:SCAN,39.74285714285714,7
5763,2017-11-22,2114:AL:SCAN,38.785714285714285,7
5764,2017-11-29,2114:AL:SCAN,37.31428571428571,7
5765,2017-12-06,2114:AL:SCAN,37.128571428571426,7
5766,2017-12-13,2114:AL:SCAN,40.58571428571429,7
5767,2017-12-20,2114:AL:SCAN,40.44285714285714,7
5768,2017-12-27,2114:AL:SCAN,40.68571428571429,7
5769,2018-01-03,2114:AL:SCAN,40.528571428571425,7
5770,2018-01-10,2114:AL:SCAN,39.98571428571428,7
5771,2018-01-17,2114:AL:SCAN,40.58571428571429,7
5772,2018-01-24,2114:AL:SCAN,40.300000000000004,7
5773,2018-01-31,2114:AL:SCAN,40.457142857142856,7
5774,2018-02-07,2114:AL:SCAN,40.699999999999996,7
5775,2018-02-14,2114:AL:SCAN,40.8,7
5776,2018-02-21,2114:AL:SCAN,40.728571428571435,7
5777,2018-02-28,2114:AL:SCAN,40.74285714285714,7
5778,2018-03-07,2114:AL:SCAN,40.714285714285715,7
5779,2018-03-14,2114:AL:SCAN,40.65714285714286,7
5780,2018-03-21,2114:AL:SCAN,40.62857142857143,7
5781,2018-03-28,2114:AL:SCAN,40.457142857142856,7
5782,2018-04-04,2114:AL:SCAN,40.58571428571429,7
5783,2018-04-11,2114:AL:SCAN,40.68571428571429,7
5784,2018-04-18,2114:AL:SCAN,40.67142857142857,7
5785,2018-04-25,2114:AL:SCAN,40.614285714285714,7
5786,2018-05-02,2114:AL:SCAN,40.6,7
5787,2018-05-09,2114:AL:SCAN,37.857142857142854,7
5788,2018-05-16,2114:AL:SCAN,31.185714285714283,7
5789,2018-05-23,2114:AL:SCAN,35.57142857142857,7
5790,2018-05-30,2114:AL:SCAN,37.9,7
5791,2018-06-06,2114:AL:SCAN,39.457142857142856,7
5792,2018-06-13,2114:AL:SCAN,35.51428571428571,7
5793,2018-06-20,2114:AL:SCAN,40.18571428571429,7
5795,2018-07-04,2114:AL:SCAN,29.457142857142856,7
5796,2018-07-11,2114:AL:SCAN,26.657142857142855,7
5797,2018-07-18,2114:AL:SCAN,35.65714285714286,7
5798,2018-07-25,2114:AL:SCAN,38.871428571428574,7
5799,2018-08-01,2114:AL:SCAN,32.357142857142854,7
5800,2018-08-08,2114:AL:SCAN,35.614285714285714,7
5801,2018-08-15,2114:AL:SCAN,38.199999999999996,7
5802,2018-08-22,2114:AL:SCAN,37.642857142857146,7
5803,2018-08-29,2114:AL:SCAN,35.871428571428574,7
5804,2018-09-05,2114:AL:SCAN,35.457142857142856,7
5805,2018-09-12,2114:AL:SCAN,40.528571428571425,7
5806,2018-09-19,2114:AL:SCAN,37.142857142857146,7
5807,2018-09-26,2114:AL:SCAN,30.457142857142856,7
5808,2018-10-03,2114:AL:SCAN,39.800000000000004,7
5809,2018-10-10,2114:AL:SCAN,34.728571428571435,7
5810,2018-10-17,2114:AL:SCAN,28.914285714285715,7
5811,2018-10-24,2114:AL:SCAN,26.214285714285715,7
5812,2018-10-31,2114:AL:SCAN,36.44285714285714,7
5813,2018-11-07,2114:AL:SCAN,39.1,7
5814,2018-11-14,2114:AL:SCAN,40.41428571428571,7
5815,2018-11-21,2114:AL:SCAN,40.65714285714286,7
5816,2018-11-28,2114:AL:SCAN,40.557142857142864,7
5817,2018-12-05,2114:AL:SCAN,40.68571428571429,7
5818,2018-12-12,2114:AL:SCAN,40.62857142857143,7
5819,2018-12-19,2114:AL:SCAN,40.728571428571435,7
5820,2018-12-26,2114:AL:SCAN,40.75714285714286,7
5821,2019-01-02,2114:AL:SCAN,40.785714285714285,7
5822,2019-01-09,2114:AL:SCAN,40.8,7
5823,2019-01-16,2114:AL:SCAN,40.642857142857146,7
5824,2019-01-23,2114:AL:SCAN,40.614285714285714,7
5825,2019-01-30,2114:AL:SCAN,40.68571428571429,7
5826,2019-02-06,2114:AL:SCAN,40.44285714285714,7
5827,2019-02-13,2114:AL:SCAN,40.34285714285714,7
5828,2019-02-20,2114:AL:SCAN,40.614285714285714,7
5829,2019-02-27,2114:AL:SCAN,40.714285714285715,7
5830,2019-03-06,2114:AL:SCAN,40.68571428571429,7
5831,2019-03-13,2114:AL:SCAN,40.528571428571425,7
5832,2019-03-20,2114:AL:SCAN,40.371428571428574,7
5833,2019-03-27,2114:AL:SCAN,38.628571428571426,7
5834,2019-04-03,2114:AL:SCAN,33.42857142857143,7
5835,2019-04-10,2114:AL:SCAN,39.17142857142857,7
5836,2019-04-17,2114:AL:SCAN,40.74285714285714,7
5837,2019-04-24,2114:AL:SCAN,40.614285714285714,7
5838,2019-05-01,2114:AL:SCAN,40.271428571428565,7
5839,2019-05-08,2114:AL:SCAN,40.01428571428572,7
5840,2019-05-15,2114:AL:SCAN,40.67142857142857,7
5841,2019-05-22,2114:AL:SCAN,38.65714285714286,7
5842,2019-05-29,2114:AL:SCAN,30.914285714285715,7
5843,2019-06-05,2114:AL:SCAN,27.214285714285715,7
5844,2019-06-12,2114:AL:SCAN,38.9,7
5845,2019-06-19,2114:AL:SCAN,36.82857142857143,7
5846,2019-06-26,2114:AL:SCAN,38.214285714285715,7
5847,2019-07-03,2114:AL:SCAN,32.05714285714286,7
5848,2019-07-10,2114:AL:SCAN,29.5,7
5849,2019-07-17,2114:AL:SCAN,32.82857142857143,7
5850,2019-07-24,2114:AL:SCAN,39.228571428571435,7
5851,2019-07-31,2114:AL:SCAN,35.785714285714285,7
5852,2019-08-07,2114:AL:SCAN,37.31428571428571,7
5853,2019-08-14,2114:AL:SCAN,39.800000000000004,7
5854,2019-08-21,2114:AL:SCAN,33.41428571428572,7
5855,2019-08-28,2114:AL:SCAN,33.68571428571429,7
5856,2019-09-04,2114:AL:SCAN,37.457142857142856,7
5857,2019-09-11,2114:AL:SCAN,29.214285714285715,7
5858,2019-09-18,2114:AL:SCAN,26.32857142857143,7
5859,2019-09-25,2114:AL:SCAN,24.3,7
5860,2019-10-02,2114:AL:SCAN,23.74285714285714,7
5861,2019-10-09,2114:AL:SCAN,23.457142857142856,7
5866,2006-06-14,2115:AL:SCAN,5.328571428571428,7
5867,2006-06-21,2115:AL:SCAN,4.514285714285714,7
5868,2006-06-28,2115:AL:SCAN,2.7714285714285714,7
5869,2006-07-05,2115:AL:SCAN,0.9428571428571428,7
5870,2006-07-12,2115:AL:SCAN,0.9857142857142858,7
5872,2006-07-26,2115:AL:SCAN,4.957142857142857,7
5873,2006-08-02,2115:AL:SCAN,6.628571428571428,7
5874,2006-08-09,2115:AL:SCAN,2.371428571428571,7
5875,2006-08-16,2115:AL:SCAN,3.8857142857142857,7
5876,2006-08-23,2115:AL:SCAN,5.142857142857143,7
5877,2006-08-30,2115:AL:SCAN,10.742857142857144,7
5878,2006-09-06,2115:AL:SCAN,7.271428571428571,7
5879,2006-09-13,2115:AL:SCAN,3.3999999999999995,7
5880,2006-09-20,2115:AL:SCAN,8.3,7
5881,2006-09-27,2115:AL:SCAN,7.2,7
5883,2006-10-11,2115:AL:SCAN,2.4,7
5884,2006-10-18,2115:AL:SCAN,3.114285714285714,7
5885,2006-10-25,2115:AL:SCAN,8.685714285714285,7
5886,2006-11-01,2115:AL:SCAN,9.528571428571428,7
5887,2006-11-08,2115:AL:SCAN,6.928571428571429,7
5888,2006-11-15,2115:AL:SCAN,10.4,7
5889,2006-11-22,2115:AL:SCAN,18.428571428571427,7
5890,2006-11-29,2115:AL:SCAN,8.457142857142857,7
5891,2006-12-06,2115:AL:SCAN,6.242857142857143,7
5892,2006-12-13,2115:AL:SCAN,5.114285714285714,7
5893,2006-12-20,2115:AL:SCAN,7.128571428571428,7
5894,2006-12-27,2115:AL:SCAN,11.614285714285714,7
5895,2007-01-03,2115:AL:SCAN,10.442857142857145,7
5896,2007-01-10,2115:AL:SCAN,16.714285714285715,7
5897,2007-01-17,2115:AL:SCAN,12.685714285714285,7
5898,2007-01-24,2115:AL:SCAN,12.357142857142858,7
5899,2007-01-31,2115:AL:SCAN,10.542857142857143,7
5900,2007-02-07,2115:AL:SCAN,11.37142857142857,7
5901,2007-02-14,2115:AL:SCAN,8.942857142857143,7
5902,2007-02-21,2115:AL:SCAN,9.957142857142857,7
5903,2007-02-28,2115:AL:SCAN,11.614285714285714,7
5904,2007-03-07,2115:AL:SCAN,16.057142857142857,7
5905,2007-03-14,2115:AL:SCAN,6.571428571428571,7
5906,2007-03-21,2115:AL:SCAN,8.842857142857143,7
5907,2007-03-28,2115:AL:SCAN,2.9285714285714284,7
5908,2007-04-04,2115:AL:SCAN,4.714285714285714,7
5909,2007-04-11,2115:AL:SCAN,7.0,7
5910,2007-04-18,2115:AL:SCAN,11.385714285714286,7
5911,2007-04-25,2115:AL:SCAN,4.3,7
5912,2007-05-02,2115:AL:SCAN,1.6285714285714286,7
5913,2007-05-09,2115:AL:SCAN,0.7571428571428571,7
5914,2007-05-16,2115:AL:SCAN,1.4142857142857144,7
5915,2007-05-23,2115:AL:SCAN,1.2714285714285716,7
5916,2007-05-30,2115:AL:SCAN,4.6571428571428575,7
5917,2007-06-06,2115:AL:SCAN,1.8714285714285714,7
5919,2007-06-20,2115:AL:SCAN,4.428571428571429,7
5920,2007-06-27,2115:AL:SCAN,3.585714285714286,7
5921,2007-07-04,2115:AL:SCAN,8.8,7
5922,2007-07-11,2115:AL:SCAN,11.042857142857143,7
5923,2007-07-18,2115:AL:SCAN,6.571428571428571,7
5924,2007-07-25,2115:AL:SCAN,1.8714285714285717,7
5925,2007-08-01,2115:AL:SCAN,4.442857142857142,7
5926,2007-08-08,2115:AL:SCAN,1.4285714285714286,7
5927,2007-08-15,2115:AL:SCAN,1.0714285714285714,7
5928,2007-08-22,2115:AL:SCAN,6.071428571428571,7
5929,2007-08-29,2115:AL:SCAN,4.8428571428571425,7
5930,2007-09-05,2115:AL:SCAN,5.814285714285715,7
5931,2007-09-12,2115:AL:SCAN,1.7714285714285716,7
5932,2007-09-19,2115:AL:SCAN,6.871428571428572,7
5933,2007-09-26,2115:AL:SCAN,3.314285714285714,7
5934,2007-10-03,2115:AL:SCAN,1.542857142857143,7
5935,2007-10-10,2115:AL:SCAN,1.4857142857142858,7
5936,2007-10-17,2115:AL:SCAN,1.942857142857143,7
5937,2007-10-24,2115:AL:SCAN,7.971428571428571,7
5938,2007-10-31,2115:AL:SCAN,8.371428571428572,7
5939,2007-11-07,2115:AL:SCAN,4.6000000000000005,7
5940,2007-11-14,2115:AL:SCAN,2.6571428571428575,7
5941,2007-11-21,2115:AL:SCAN,3.8285714285714287,7
5942,2007-11-28,2115:AL:SCAN,6.685714285714285,7
5943,2007-12-05,2115:AL:SCAN,9.514285714285714,7
5944,2007-12-12,2115:AL:SCAN,8.785714285714286,7
5945,2007-12-19,2115:AL:SCAN,9.62857142857143,7
5946,2007-12-26,2115:AL:SCAN,10.828571428571427,7
5947,2008-01-02,2115:AL:SCAN,12.842857142857143,7
5948,2008-01-09,2115:AL:SCAN,9.842857142857143,7
5949,2008-01-16,2115:AL:SCAN,11.5,7
5950,2008-01-23,2115:AL:SCAN,13.657142857142857,7
5951,2008-01-30,2115:AL:SCAN,12.6,7
